Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
58b98626bb9c68fa86714a2b42db9032639b0cc8f231f0abd0a16f17bd0a3980,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.694444,52.259985,On or near HUNTER ROAD,E01030141,St Edmundsbury 003E,Offender fined
72cbd3fd2b016033f43f0a682b5ff321320cae3862c367cdddebe2ec41d131e1,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.190267,52.040651,On or near Supermarket,E01029996,Ipswich 014D,Offender sent to prison
13aefa273e625468ead2dc910b19bfe640e9a517876619aaac1c653879120176,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.146913,52.083055,On or near LINCOLN CLOSE,E01030034,Ipswich 001C,Offender sent to prison
bb1a55ade1b01ffa45eb8d53eb372735fcccd7c94ab3f43e16a8f095d68f543d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Offender sent to prison
21985d6b05cb78201cd1a0feb72788736a44c4749f1128b27b10fe8a8617da95,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.179777,52.033200,On or near REYNOLDS AVENUE,E01029979,Ipswich 016B,Offender given absolute discharge
eaf7d1dfff82e22fb810089482d6d915892d6b617ea45bbfb73ab2be3e827e79,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Offender given conditional discharge
c86e51a31bfb825d831fab2ad2d8e4e1d75b4b3a28daf1b079ee1005fc100ca6,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.522877,52.351004,On or near YEW TREE CLOSE,E01029946,Forest Heath 004D,Defendant found not guilty
a3fc45e991c688613bcc6c77c15d209c8afadb08d547f98cecb886191e7428b3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.192686,52.068422,On or near Supermarket,E01029998,Ipswich 004B,Offender sent to prison
152fb2f185b8cf9a47fa69c1d30fe7deda891ebefbd89c1760f0705a30ee96ef,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Defendant found not guilty
0958a183555fb8b94b883090e406eb69dfbcde3245defec1f0d2ac675d1da717,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.142394,52.057804,On or near HANDFORD ROAD,E01029988,Ipswich 010E,Offender sent to prison
7a9aff0fa5158ea4155fef03abeba59f6fc3c48eb8ab625e0f5729bbb708588f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Offender fined
30c2074924cfbcad5f64db6c447de18a7ce5b10e7b1cbf73fa033c68f93fc237,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.661636,52.435501,On or near Parking Area,E01029928,Forest Heath 001C,Offender fined
3a1d3a20c4ff12067965a107e8ec59f83a1d222483f7dc87978c8f030fbe3041,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.235920,52.058842,On or near BAIRD GROVE,E01030179,Suffolk Coastal 009A,Offender fined
cc91970bf0d5347ac0fe8dc641bdad6fa8a33614c6d3bb892579cbd6b23b134a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.149864,52.058423,On or near WESTGATE STREET,E01033125,Ipswich 007G,Offender given community sentence
fe1a466226a68288181ad61c0bdfe0da80710c580601ad3107c5ff123f4a7f24,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.105382,52.041239,On or near SKYLARK LANE,E01029910,Babergh 005F,Court case unable to proceed
e7c1f24b17421fb95ab792e68937641414388b5873b7a122ea02ebece60ffed8,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.352286,51.966703,On or near Supermarket,E01030159,Suffolk Coastal 013D,Offender given community sentence
40472c999f026acb8df42b1bdabbbb781547474e868d016209e620a5cc4e647f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.150811,52.054683,On or near CARDINAL STREET,E01033124,Ipswich 007F,Offender given suspended prison sentence
ddd7ec3876996c1ef66f03433451581e8ee009913fcff5b4ed4c9310f8e6c03b,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.742132,52.239786,On or near GREYFRIARS ROAD,E01030129,St Edmundsbury 005D,Offender sent to prison
b43dff81b2fac12680504ed2cc414f3bae7005311eadf36b575357fa033ab1e5,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.697774,52.260035,On or near EVERARD CLOSE,E01030139,St Edmundsbury 003C,Offender fined
f054b4c649b88dfaab7301dba8696323f6c8b3e52426e307ff9114f6467f87dd,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.401676,52.245966,On or near ICEWELL HILL,E01029950,Forest Heath 008C,Offender given community sentence
1b286991e78e5f3b21e4219ffee47477cdd0e9361954ea0efc8d99ef4c2505df,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.126007,52.213608,On or near ST ANDREWS MEAD,E01030087,Mid Suffolk 007D,Offender given community sentence
ac1be11f7f82b8f94aea7c2f68080273d54cbe2918c76fdc0109d09e6cf1b712,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Offender sent to prison
ea9ad9ac744f74ce9e93ef202570ec8971d00d721dd95180214ace85aa5e52d3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.159617,52.056660,On or near UNION STREET,E01033129,Ipswich 007H,Offender fined
7e2d8a736ea4522b2f591e0c51b446c04065c10f8f73ebbdd39d1050bb95e386,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.511816,52.342392,On or near Supermarket,E01029947,Forest Heath 004E,Offender given community sentence
bb388346e3f82eaa3cc1817576af669fe80c949fd7df78f2cf2bbeaa30e1b642,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender given suspended prison sentence
56c4a2c1043d140327e7ed2e88730d7be2d3acbe50df9db80f4bea6a06af76e0,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Offender sent to prison
06a1f6adc92af2817fb2435d995cbf9e3bf9405449a5092c9fa62c178fcc923e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.138244,52.064372,On or near CHEVALLIER STREET,E01030024,Ipswich 006C,Offender given community sentence
1a7dd892a798f7d9cda73710c6f9b1369f23fd25fd95628477c7275312c4e262,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.160326,52.057396,On or near Theatre/Concert Hall,E01033129,Ipswich 007H,Offender sent to prison
e62f4564d7481397943c4bc369b1c92b4b347fbeb80daf6328530e97857badf7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Offender given community sentence
de97f288adbbd887c49293d22d76a290757a73f79c28de51ff34dbe9b0345ea7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Offender given conditional discharge
b0d3b620b6c8739f7fa1597dc1ceff699ed2092e15d588df1d651af34ad9b52b,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.118475,52.079288,On or near WICKLOW ROAD,E01030031,Ipswich 003E,Offender sent to prison
51f24689e84cb64808b5b0f8a55d1849031f165f550a6f7a5130b706bce86bc8,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.968023,52.050016,On or near RAMSEY ROAD,E01029893,Babergh 004B,Offender given conditional discharge
91962c199d007906732d331596322d478a108123e5b9bd043f07fb3295cbf4cf,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.737445,52.464624,On or near CLEMENT SQUARE,E01030257,Waveney 008A,Offender given community sentence
3f22156593fd23748e8817b5ab9d7ece221c67eeff022093cc2e886b105974eb,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.756430,52.478990,On or near Police Station,E01030247,Waveney 007A,Offender given conditional discharge
bf68ecfe90af85151eeab5f82c0c6735840b0e4d1518efc79d57b9c33aeec3d0,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.564534,52.458913,On or near NEWGATE,E01030225,Waveney 010C,Offender given suspended prison sentence
a3fc45e991c688613bcc6c77c15d209c8afadb08d547f98cecb886191e7428b3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.192686,52.068422,On or near Supermarket,E01029998,Ipswich 004B,Offender sent to prison
7085353cf0a5ef55b250a04be9379183b2464696316bfc61dcf21640a0fdcf5d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.748674,52.477518,On or near TILL ROAD,E01030250,Waveney 004D,Offender sent to prison
0c00240d64b3f2382de1a9963bb438f9015fcba1ebd8ecf9b97ed0c0da2a2f85,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.440432,52.081238,On or near HIGH STREET,E01030113,St Edmundsbury 014E,Offender given suspended prison sentence
0bbd37f7a0f07bfc7bdebcb8cbcccb434159351a07258b8ff216115376791542,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.109858,52.061798,On or near Sports/Recreation Area,E01029878,Babergh 005B,Offender fined
04018c2554dd057b5d00070c003bc89432d35daf2c564b44907a16a6063a520e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.353263,51.966531,On or near Shopping Area,E01030166,Suffolk Coastal 013F,Defendant found not guilty
4c443b143d50b0d172866087d87c5a61fa47bf33f94522b1d0f996301d372caa,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.169865,52.059415,On or near NORTH HILL GARDENS,E01029962,Ipswich 007E,Court case unable to proceed
03e791870efcc0b378752a9a31c276d6a61b85c411d164a217d3a7161d465e5b,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Offender given community sentence
eb89fa22f5d896aa1878d5eac1481f2924549fa13af8b3574086fd286392295b,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.709183,52.232022,On or near Park/Open Space,E01030142,St Edmundsbury 009B,Offender given suspended prison sentence
822924e8a26a7044ac5270063a06f67ecf2a1cd4588bee0b94cf79ceb8aafcbf,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.574741,52.073839,On or near THE GRANARY,E01030101,St Edmundsbury 010B,Offender given community sentence
778cdd7956636772a8c7c59be269f3eb24e16f8331daad3118a7fab67524de37,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Offender given suspended prison sentence
e1a395534a8ad21bc31c0803e65976151d500b8c793cb2c4b14dbe788d2d7468,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.127091,52.041546,On or near PETERHOUSE CLOSE,E01030018,Ipswich 015B,Court case unable to proceed
b47b4eaa58c5742a883f66de55ee65e56f037df4dbeb7c1d0ab45d0460c0b4ed,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.090606,52.038471,On or near CHAPEL LANE,E01029879,Babergh 005C,Offender fined
cde5c71eeed458c103d5bd9af598f0be5abb6020c4636a69f26e8be5dec1b881,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.096718,52.113741,On or near MULBERRY GARDENS,E01030043,Mid Suffolk 011B,Offender otherwise dealt with
373b62c604e058ee0d8aeb70d410160b4d8b5426f0592b472ef86f1ed50fd537,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.724006,52.461226,On or near RAVENWOOD MEWS,E01030275,Waveney 008C,Offender fined
c59b9110b2eee0cf023bce3a5ed6a3e31d5b2200f818d02bab8e355a7ec13319,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155317,52.050713,On or near GOWER STREET,E01033122,Ipswich 012F,Offender fined
1139f117c997fa26d5b64c1160407edac91b569997e92e84f321f83823c73571,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.334074,51.965386,On or near SELVALE WAY,E01030168,Suffolk Coastal 014C,Offender sent to prison
78f5c7d65d24446c1227d611b09c1b91f91ab36e31384f9d0998c67c91d75e6f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.713904,52.253703,On or near Parking Area,E01030137,St Edmundsbury 006D,Defendant found not guilty
fa419105dc52e9f93329fdc36802c90e0a70f4c4b85b1e27ec996a3f829071ac,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.160326,52.057396,On or near Theatre/Concert Hall,E01033129,Ipswich 007H,Offender fined
4bceda16334a8c03819c16b850bbb0e7cd4cf99afcdfef489f110196cd31da71,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Offender sent to prison
e62f4564d7481397943c4bc369b1c92b4b347fbeb80daf6328530e97857badf7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Offender given community sentence
5e6fdb68498ae8ace293ec3cd1128f27d6313ce45c7b692e789d64be6fbf3837,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.161553,52.057417,On or near SILK STREET,E01033129,Ipswich 007H,Offender given community sentence
43c1ec2a5fe548ffda7b1527a5f6da307b3dde7a262ee0680754ec7b36b01b16,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.129859,52.067375,On or near KINGSTON ROAD,E01030026,Ipswich 006E,Offender sent to prison
beef6b4780020d5983fd86074225bc547b594f642b47cd4707ead7ae29fae1de,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Defendant found not guilty
174f6eb02723041a02bbf8faa70eeb81e14ec67d284f172d1f099b2183ee4c6f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.518651,52.312636,On or near THE STREET,E01030219,Suffolk Coastal 001B,Offender otherwise dealt with
076602c3b85e7946e19c545cc6d84088b00d6ffb84db62f33ff590f870704227,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.749402,52.479321,On or near RAGLAN STREET,E01030250,Waveney 004D,Offender ordered to pay compensation
d6cda3dde551d7c67c259f6e614c4296abc9ffb75f37c4a8b7c98cda9610262d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.109858,52.061798,On or near Sports/Recreation Area,E01029878,Babergh 005B,Offender fined
b8a27d5b5a5e1f02e7973944a3b3256c082adeb16a3d593aaf349063a7d6bed1,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.269443,51.957837,On or near CALEDONIA ROAD,E01029874,Babergh 011C,Court case unable to proceed
ab2b300d3d204e370f1c1e18362edcaa9ed9c9e437ee7aeaa6513067504e8573,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.440432,52.081238,On or near HIGH STREET,E01030113,St Edmundsbury 014E,Offender otherwise dealt with
34396edbf7ec779934f939232bbf064d07c7ab714b67497603dd646479ef6cb2,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.712620,52.244668,On or near ABBEYGATE STREET,E01030091,St Edmundsbury 006A,Offender sent to prison
518e8852d53be9b451eec2b17ee785aa0ca6a0587c8cfaaf35e476867b91e32e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.338551,51.966257,On or near LAWN WAY,E01030164,Suffolk Coastal 013E,Offender deprived of property
95b551520fb6af335627905e332a6bd6b99f9fd9ed38636ad841691cdcd33878,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.742132,52.239786,On or near GREYFRIARS ROAD,E01030129,St Edmundsbury 005D,Offender sent to prison
21c7c167f03db0e50c56c9d29943839a3e14e45e83c778d76e1d90927553aae0,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.624219,52.446131,On or near BURY ROAD,E01029927,Forest Heath 001B,Offender ordered to pay compensation
7366b55f16d158567c9ac5367fbdb25016a4f5d4d40779a7599832ed158ee3b3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.749880,52.475069,On or near BEVAN STREET EAST,E01030250,Waveney 004D,Offender given suspended prison sentence
00747929e810b3a757ffc8bd481acc957a6e7c127fd206d91b161fa0fdd28a65,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.451327,52.051033,On or near Prison,E01033446,Suffolk Coastal 007H,Offender sent to prison
79aefcd8d1cb5049800da85fa4978e4a3d3a1ca2a00d4b71aca608763f4661bd,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.157503,52.052966,On or near KEY STREET,E01033124,Ipswich 007F,Offender fined
48232ad7cdaa1e551d420abaa6c91da4228377f692630867f9bc6b8d565ad78a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153905,52.056759,On or near Shopping Area,E01033125,Ipswich 007G,Offender given community sentence
3231156443263d4754ac8ff2b961f0e0f3656f407b70fc1f3dab71e0b65d3d69,2016-10,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Offender ordered to pay compensation
5ce59feb50937857dd3b4d8da45a473fe429ed47f2bd57abcf6813754bf92425,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.337874,51.971061,On or near CROWN STREET,E01030160,Suffolk Coastal 014A,Defendant found not guilty
1ee02181efa218d576d50e1b4648708bb5c01e71abcfe796a2735943a1195c47,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.717397,52.240610,On or near Theatre/Concert Hall,E01030093,St Edmundsbury 006B,Offender given conditional discharge
ef9bcd485f6056809cf0aee061b3c25735b562d938f746b629227aaaf22c4f3a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.434778,52.082488,On or near CAMPS ROAD,E01030112,St Edmundsbury 012D,Offender deprived of property
8bf6f8905b97b281c5a3a58005285afc9a14b6319863bf78d5b778af52f44d62,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.121266,52.063223,On or near Supermarket,E01030027,Ipswich 003A,Offender given conditional discharge
3a6a8a2157d294a96d68bc7469c9adc7d0e7212e2cfee427bd31c182f0f21841,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Offender sent to prison
739edbdbaaa68c58f64f2cc1d3a3a29545aae50b2fe1b4f931128a6bd2571956,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Offender fined
081f5ff3ca15ee25714af5d12ecf899a0545e7da8b5630d48ff018dc1d1a08ff,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.142394,52.057804,On or near HANDFORD ROAD,E01029988,Ipswich 010E,Offender sent to prison
7a9aff0fa5158ea4155fef03abeba59f6fc3c48eb8ab625e0f5729bbb708588f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Offender fined
ab647ba645c71f7bcad0214e58208b114280e37df2890ac9ecd6c23cecc58714,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.751935,52.482596,On or near THURSTON ROAD,E01030247,Waveney 007A,Court case unable to proceed
5eed662a2ea3efd63d81d6708ae6e008f00ee8e18e1a343efe2bf14a7c4ca33c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.137382,52.067066,On or near Supermarket,E01030022,Ipswich 006A,Offender sent to prison
c656e38af3701264df098df0ad7184c1e46727047e8292f7c52944100b5853d0,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.160326,52.057396,On or near Theatre/Concert Hall,E01033129,Ipswich 007H,Offender sent to prison
2f7638a7ab95ac78a16a2d02f44a5f1ce2fa2c6ff7b2e49194adeabfc5c6c963,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Offender fined
a812131e062d71cb35bcc2d3350e12a9d2c5a31ad75bd89afafe1541b3317957,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.517051,52.423382,On or near JUBILEE ROAD,E01029944,Forest Heath 002E,Offender given suspended prison sentence
422150f4db4f681cd6d5d84fa959314ebd8a6d37482d9a5226670833cd873b16,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Offender sent to prison
ab468f9585b3ad286b8906b152cbeeab3230b4a7e28e47ff63c41dc82df002e6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Offender sent to prison
f2b7a8f90403f3ccd81758833e8da598642ba44b41f98ed26ab6b24ea56861a4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155500,52.049170,On or near Supermarket,E01033122,Ipswich 012F,Offender sent to prison
b8a4439f1695fa9c48a89024aa17228eb368ced3490eea03d6eb500f9f9c19a0,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.133795,52.056477,On or near Shopping Area,E01029985,Ipswich 010B,Offender given community sentence
00160e935fa105bfe24b6287ff4b823ff88e9e0c0a49adfd922de4f8a8d8d027,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.171737,52.052691,On or near DEVONSHIRE ROAD,E01033123,Ipswich 011E,Defendant found not guilty
3a8fd4ac35fc955f10cdf3721539f709f1e018e9b4387d665c4e0e6046a46682,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Offender fined
b615e3f4a9c9f62ca0a3cbec8786dba1a7e6dd535a74ee96d705e3103b312c63,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Offender fined
bef9d2459d8c77a3be1205ff98731ca8e7d8461cf8890955e2eac49a4b5fac9c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.145714,52.060620,On or near Supermarket,E01030024,Ipswich 006C,Defendant found not guilty
d7e8bcaa5fa86237fd0f179257518491c38812541462a5e04257b61a580f8025,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.745461,52.469704,On or near CLEVELAND ROAD,E01030258,Waveney 007D,Offender sent to prison
388905b63c629a716f4b6198fd8db75e00df1c7b7f72a31726d0237eb0757e35,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.143640,52.060586,On or near CLARKSON STREET,E01030024,Ipswich 006C,Court case unable to proceed
5eed662a2ea3efd63d81d6708ae6e008f00ee8e18e1a343efe2bf14a7c4ca33c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.137382,52.067066,On or near Supermarket,E01030022,Ipswich 006A,Offender sent to prison
7e2d8a736ea4522b2f591e0c51b446c04065c10f8f73ebbdd39d1050bb95e386,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.511816,52.342392,On or near Supermarket,E01029947,Forest Heath 004E,Offender given community sentence
f054b4c649b88dfaab7301dba8696323f6c8b3e52426e307ff9114f6467f87dd,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.401676,52.245966,On or near ICEWELL HILL,E01029950,Forest Heath 008C,Offender given community sentence
cf7c89b005fe97d461eb8de35ea2cb6903ca44ae3187212b8e569f150295173d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.748797,52.034545,On or near Pedestrian Subway,E01029886,Babergh 008A,Offender given community sentence
97d9bb8f71590d43253723769fd054e7cac930cb42359a44cc857d21c3652f5d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.510659,52.136974,On or near Prison,E01030120,St Edmundsbury 011A,Offender sent to prison
0b2e4de1a597837b8be510462c2bef35a8098691bb5f6463fef9585a8315251d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.049013,52.157669,On or near LUFF MEADOW,E01030060,Mid Suffolk 010A,Offender given conditional discharge
003ee5139656dbba660414cdaf150fb78537caa5d6cf288730ae2f45bdcd77e9,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.705663,52.448850,On or near ULLSWATER,E01030238,Waveney 009D,Offender given community sentence
53b9aa46bd41daeae8301ccf3a6b0379a8afd8d23f4ba15b43e66fafbe76fd8d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Offender given community sentence
c3a7f491f934f793901ffe4cd66b12329b3d8ca515b4cdc3dc1911b084f1ca23,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Offender sent to prison
aff786f686fdac1d9bfcb57d8e229d893a0b5d16fac58db98557009ad4af6796,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.756430,52.478990,On or near Police Station,E01030247,Waveney 007A,Offender sent to prison
081f5ff3ca15ee25714af5d12ecf899a0545e7da8b5630d48ff018dc1d1a08ff,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.142394,52.057804,On or near HANDFORD ROAD,E01029988,Ipswich 010E,Offender sent to prison
8dcd6f48e36c4f7db6b52078e21d97cba8f357980e01a8ea60b6c6e560fd6f18,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.408753,52.240310,On or near STAMFORD STREET,E01029925,Forest Heath 008A,Offender ordered to pay compensation
ad95f0fa7c3a3c33dc5b6c74462e83ca0f2b9e013931b2173c99dbfc4163faeb,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.126007,52.213608,On or near ST ANDREWS MEAD,E01030087,Mid Suffolk 007D,Offender given community sentence
3d1788a5205443e543a5f46b17d71b8baf6f322fcc015bba4273974a47df8e41,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Offender sent to prison
6eec51743f161ab0916bd18128187f06bc8a523439f174185bcb8100b516e517,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Court case unable to proceed
293eb9b8a5c349b04fc252f60acedf50ec69f12a8a28fa15bb6254a4b2406168,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Offender sent to prison
d7057a45c00cb92cc7a738e9f9c9968c5eae3e83b4ddc2166b4b40b6157ed589,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Offender otherwise dealt with
293eb9b8a5c349b04fc252f60acedf50ec69f12a8a28fa15bb6254a4b2406168,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Offender sent to prison
fe1a39a678a49eda0beff2954bc356a6a7d9d6d898dd0a309f34deecbd188337,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.407529,52.116502,On or near FRIDAY STREET,E01033449,Suffolk Coastal 007J,Offender given suspended prison sentence
de97f288adbbd887c49293d22d76a290757a73f79c28de51ff34dbe9b0345ea7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Offender given conditional discharge
a3122a17a45cae65793afb5d5845e99b5b2a1693a9c4fd82e10e69a75a138269,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.135008,52.060681,On or near YARMOUTH ROAD,E01030023,Ipswich 006B,Offender sent to prison
5ee82a803337a040856ea2a35de8f968b902740d683c67ee1137a77e8a28095d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Offender given community sentence
211bf7419b22d21aa4eb5e6ea9e1bc34a6c4d6cebc6c20f30bd03e464f85147d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.437948,52.083862,On or near MURTON SLADE,E01030112,St Edmundsbury 012D,Offender given suspended prison sentence
a6e96f7c8b2e4a1cd3ab38559e561c43afddb445f466ec1c33c3a59a4dd5526b,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.179777,52.033200,On or near REYNOLDS AVENUE,E01029979,Ipswich 016B,Offender given absolute discharge
